Detection Date,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal,Notes,year,month,Num
2020-05-24,2020-05-24,47.22499000000001,-122.46741000000002,Negative ID,737569.0,0,-0.06745323862681718, ,2020,5,1
2020-07-04,2020-07-04,46.301344,-119.558755,Negative ID,737610.0,0,0.054732414948257146,Found on ground next to my shop,2020,7,31
2020-07-04,2020-07-04,47.485743,-123.079233,Negative ID,737610.0,0,0.054732414948257146,"Suspect murder hornet found in Lilliwaup, WA along Eagle Creek",2020,7,62
2020-06-30,2020-06-30,47.075579,-122.711717,Unverified,737606.0,3,0.04281186337995721,"Sorry no photo. At Nisqually Natiinal Wildlife Refuge, on June 30, 2020 in the afternoon, I was talking to a park worker. We were on the back side of the pond, on the boardwalk. He had been ""water-blasting"" the wooden rails when, behind him, I spotted th",2020,6,254
2020-07-04,2020-07-04,48.660327,-122.387307,Negative ID,737610.0,0,0.054732414948257146,"It seems longer and larger than a yellow jacket, but it has the dots on it’s back like a Yellowjacket unlike the black lines of a Asian giant hornet.",2020,7,149
2020-07-04,2020-07-04,47.769358,-122.260875,Unverified,737610.0,3,0.054732414948257146, ,2020,7,1
2020-07-04,2020-07-04,47.9796,-122.35803,Negative ID,737610.0,0,0.054732414948257146,If hornet would like to set up traps,2020,7,36
2020-07-04,2020-07-04,47.93669000000001,-122.227271,Negative ID,737610.0,0,0.054732414948257146, ,2020,7,1
2020-07-04,2020-07-04,48.110954,-117.601133,Unverified,737610.0,3,0.054732414948257146,I saw a very large wasp at least two inches long it looked like the giant Asian hornet aka murder bee,2020,7,101
2020-07-04,2020-07-04,47.21782,-122.46766,Negative ID,737610.0,0,0.054732414948257146,Asian Hornet?  Or Elm Sawfly,2020,7,28
2020-07-04,2020-07-04,47.3334,-119.55158,Negative ID,737610.0,0,0.054732414948257146, ,2020,7,1
2020-07-04,2020-07-04,46.966605,-122.606666,Negative ID,737610.0,0,0.054732414948257146,Killed on a stump in back yard.,2020,7,31
2020-07-05,2020-07-05,47.8408,-120.0168,Negative ID,737611.0,0,0.057712552840332124, ,2020,7,1
2020-07-05,2020-07-05,47.43609,-120.28102,Negative ID,737611.0,0,0.057712552840332124,Accidentally flew into the car window. Found it under husband bottom on seat. r,2020,7,79
2020-07-05,2020-07-05,48.942541,-122.763153,Negative ID,737611.0,0,0.057712552840332124,The stinger seems longer than the photos we looked at but have seen a hornet or wasp this big!,2020,7,94
2020-07-05,2020-07-05,47.641721,-122.115804,Unverified,737611.0,3,0.057712552840332124,We believe we saw the Asian killer hornet in our yard today.,2020,7,60
2020-07-05,2020-07-05,47.890674,-122.15987,Negative ID,737611.0,0,0.057712552840332124,On our back door. It was still and didn’t move when we got a picture.,2020,7,69
2020-07-04,2020-07-04,46.28427,-119.18917,Unverified,737610.0,3,0.054732414948257146, ,2020,7,1
2020-07-05,2020-07-05,46.28427,-119.18917,Negative ID,737611.0,0,0.057712552840332124, ,2020,7,1
2020-07-05,2020-07-05,46.995165,-124.163027,Unverified,737611.0,3,0.057712552840332124,Single one flew in dog tried to catch it couldn't get pic but def murder hornet huge stinger and exactly as pictured example,2020,7,124
2020-07-05,2020-07-05,47.45054,-122.82764,Unverified,737611.0,3,0.057712552840332124,Belfair wa,2020,7,10
2020-07-05,2020-07-05,48.758786,-122.497383,Unverified,737611.0,3,0.057712552840332124, ,2020,7,1
2020-07-05,2020-07-05,48.757767,-122.496868,Negative ID,737611.0,0,0.057712552840332124,I saw the hornet on the walking path right by gate 9.,2020,7,53
2020-07-04,2020-07-04,48.886611,-122.415481,Negative ID,737610.0,0,0.054732414948257146,Very large looks like pictures of,2020,7,33
2020-07-05,2020-07-05,47.578982,-122.284462,Negative ID,737611.0,0,0.057712552840332124,"Unidentified, huge insect in our house. We got him outside safely. He has a stinger (or think tail-like protuberance) approximately 3 inches. (Not visible in photo.)",2020,7,165
2020-07-05,2020-07-05,48.446204,-122.309637,Unverified,737611.0,3,0.057712552840332124,Killed it. Largest hornet or wasp I’ve ever seen. Doesn’t have the striping on the body but it was being chased by other bees.,2020,7,126
2020-07-05,2020-07-05,47.646366,-122.35795,Unverified,737611.0,3,0.057712552840332124, ,2020,7,1
2020-07-05,2020-07-05,47.646366,-122.35795,Negative ID,737611.0,0,0.057712552840332124, ,2020,7,1
2020-07-05,2020-07-05,47.573401,-121.93492,Negative ID,737611.0,0,0.057712552840332124,Not sure what this is? Was a little bigger than a wasp.,2020,7,55
2012-06-09,2012-06-09,48.016374,-122.053332,Unverified,734663.0,3,-8.727733952996719, ,2012,6,1
2020-07-05,2020-07-05,46.66093400000001,-120.500914,Unverified,737611.0,3,0.057712552840332124,I have one of these hornets in my freezer. It was caught today near Selah Washington.,2020,7,85
2020-07-04,2020-07-04,47.62351,-120.22795,Unverified,737610.0,3,0.054732414948257146,"1 1/2 to 2 inches long prominent red or orange line on it's back. Huge wingspan. At Beebe park in Orondo, was. Did not seem to be very aggressive.",2020,7,146
2020-07-05,2020-07-05,47.797194,-122.159296,Unverified,737611.0,3,0.057712552840332124,"Sitting in sun on patio and heard fairly loud buzzing and felt hornet hit land land on arm.  It was only 8 to 10 inches from my eyes.  Got a pretty good look, then off like a shot.",2020,7,180
2020-07-05,2020-07-05,46.96453,-120.56467,Unverified,737611.0,3,0.057712552840332124, ,2020,7,1
2020-07-06,2020-07-06,47.846023,-122.508676,Negative ID,737612.0,0,0.06069269073240712,Saw this creature on my deck but was too slow to get a better picture. It was a bit over an inch long and kind of looks like the bald-face hornet you've pictured but I'm not sure.,2020,7,179
2020-07-06,2020-07-06,47.349852,-120.329027,Negative ID,737612.0,0,0.06069269073240712,Flying around in Wenatchee WA,2020,7,29
2020-07-06,2020-07-06,47.644813,-122.387983,Negative ID,737612.0,0,0.06069269073240712,Still alive but not moving much. Is this a murder hornet?,2020,7,57
2020-07-06,2020-07-06,47.968932,-122.207196,Negative ID,737612.0,0,0.06069269073240712,Its been dead for a while don't know how long found in the soil of a potted tree.,2020,7,81
2020-07-04,2020-07-04,47.20433,-121.99136,Negative ID,737610.0,0,0.054732414948257146, ,2020,7,1
2020-07-06,2020-07-06,46.190609,-119.218421,Negative ID,737612.0,0,0.06069269073240712,Our camera outside took video of this wasp.  It looks to be quite large.  We wondered if it might be a giant Asian hornet.  Photo attached.,2020,7,139
2020-07-06,2020-07-06,47.690819,-122.402076,Negative ID,737612.0,0,0.06069269073240712,Found this dead laying on the pavement across the tracks from Golden Gardens,2020,7,76
2020-07-05,2020-07-05,46.995183,-124.16298799999998,Negative ID,737611.0,0,0.057712552840332124,Pic attached bad view,2020,7,21
2020-07-06,2020-07-06,47.34897,-122.56824,Negative ID,737612.0,0,0.06069269073240712,Hope this is not a giant Asian hornet but never seen this insect before. About 1 1/2 inches long with stinger 1/2 long. Looks like some wikipedia images. Have insect in plastic bag in refrigerator for safe keeping. Have more images,2020,7,231
2020-07-06,2020-07-06,47.650995,-117.37498,Unverified,737612.0,3,0.06069269073240712,Large “hornet” about 2 fingers in size. Best discretion is a June bug but more length than with. It flew around me a couple times and as soon as I noticed it it flew away. No photo. Encounter was brief but the sound and size. It was massive. I was un,2020,7,250
2020-07-06,2020-07-06,47.69967000000001,-122.190847,Unverified,737612.0,3,0.06069269073240712,Big hornet or Wasp?,2020,7,19
2020-07-06,2020-07-06,48.067093,-122.144207,Negative ID,737612.0,0,0.06069269073240712,Hissing sound when I moved it with my foot,2020,7,42
2020-04-20,2020-04-20,46.56685,-117.13003,Negative ID,737535.0,0,-0.1687779269573666,"She found it on her back porch in Colton, WA, right behind the Colton High School. She said it was kind of lethargic and she sprayed it with wasp spray",2020,4,151
2020-07-05,2020-07-05,47.635772,-122.393773,Unverified,737611.0,3,0.057712552840332124,"Without a shadow of a doubt, I saw one in Magnolia around 7-8ish during sunset on 4th of July in my friends front yard. The body, wings, shape, size and speed made me immediately realize that was what I was looking at and am 100% positive by comparing wh",2020,7,254
2020-07-06,2020-07-06,48.90625,-122.64187,Negative ID,737612.0,0,0.06069269073240712,Not sure if this is one but I found this I. Ferndale on Vista Dr just on the sidewalk.,2020,7,86
2020-07-06,2020-07-06,47.680227,-122.369057,Negative ID,737612.0,0,0.06069269073240712,I noticed a larger wasp in my wasp trap today.  It was bigger than any other wasp in the trap although not as big as some of the pictures I’ve seen on the news.  It did have a more pronounced yellow body and yellow head than the other hornets in the tr,2020,7,252
2020-07-04,2020-07-04,47.41125200000001,-120.556263,Unverified,737610.0,3,0.054732414948257146,Call received by Organic Program. No additional information left in message.,2020,7,76
2020-07-05,2020-07-05,46.222054,-119.273817,Negative ID,737611.0,0,0.057712552840332124,He was killed on my patio. I still have the dead bee in a cup w/ a lid on it,2020,7,76
2020-07-06,2020-07-06,46.51784,-118.12447,Negative ID,737612.0,0,0.06069269073240712,"Found on my windshield of my truck, it was still alive when I caught it!",2020,7,72
2020-07-06,2020-07-06,47.508802,-122.467467,Unverified,737612.0,3,0.06069269073240712,"While trimming blackberries, I saw a large, wasp like bug fall from one of the bushes. It was about the size of a dollar coin and bulky. Not long and slender. After looking at the possible other insects, it could have been an elm sawfly.",2020,7,237
2020-07-05,2020-07-05,47.76493,-122.31891,Unverified,737611.0,3,0.057712552840332124,Saw large hornet flying in back yard. I tried to snap a photo but it flew away. Seemed disinterested in us.,2020,7,107
2020-07-05,2020-07-05,48.105649,-119.783335,Negative ID,737611.0,0,0.057712552840332124,Found in pool.,2020,7,14
2020-07-06,2020-07-06,47.487069,-120.40347,Negative ID,737612.0,0,0.06069269073240712,I HAVE THE HORNET IF WANTED,2020,7,27
2020-07-05,2020-07-05,47.818325,-119.973279,Unverified,737611.0,3,0.057712552840332124,Found at Bebee State Park Beach Eastern Washington,2020,7,50
2020-07-06,2020-07-06,47.40828,-120.36535,Unverified,737612.0,3,0.06069269073240712, ,2020,7,1
2020-07-06,2020-07-06,47.864698,-122.199884,Negative ID,737612.0,0,0.06069269073240712, ,2020,7,1
2020-07-05,2020-07-05,47.52269,-122.85156,Unverified,737611.0,3,0.057712552840332124,"I was cycling on Tahuyah/Bear Creek Road past Panther Lake and before Elfendahl when I was hit in the shin by a LARGE wasp, which did not die and proceeded to sting me.",2020,7,168
2020-07-06,2020-07-06,47.8408,-120.0168,Negative ID,737612.0,0,0.06069269073240712, ,2020,7,1
2020-07-06,2020-07-06,47.848303,-120.038653,Unverified,737612.0,3,0.06069269073240712,"Our family was at the pool and what appeared to be a large, 2in long hornet flew near by.",2020,7,89
2020-07-05,2020-07-05,46.724126,-120.809909,Negative ID,737611.0,0,0.057712552840332124,Seen at royal columns climbing area across from oak creek wildlife area,2020,7,71
2020-07-06,2020-07-06,47.56812,-121.89086,Negative ID,737612.0,0,0.06069269073240712,Hit this bug with our car between fall city and Seattle. Not sure if it’s an Asian hornet or not,2020,7,96
2020-07-06,2020-07-06,47.96804,-118.97279,Unverified,737612.0,3,0.06069269073240712,"About 2 inch long, watering lawn, trapped it.",2020,7,45
2020-07-06,2020-07-06,47.48677100000001,-120.330481,Negative ID,737612.0,0,0.06069269073240712,We have it in a mason jar for reference if needed,2020,7,49
2020-07-07,2020-07-07,47.880638,-120.131697,Negative ID,737613.0,0,0.06367282862448209,"Over 2 inches, black eyed, red is marking. Just arrived to campground at Millbay RV in Chelan, WA. Kept door on car open while unloading and found one inside the car.",2020,7,166
2020-07-07,2020-07-07,47.47532,-122.20487,Unverified,737613.0,3,0.06367282862448209,Have sample,2020,7,11
2020-07-07,2020-07-07,47.426186,-119.281728,Unverified,737613.0,3,0.06367282862448209,"1.5-1.75"" long ,,,orange color,NOT YELLOW! Big head,,,sitting on my patio,it flew to sniff a few Rose's in the centerpiece,never had enough time to swat it,,,absolute positive id",2020,7,178
2020-07-07,2020-07-07,47.358519,-120.32918,Negative ID,737613.0,0,0.06367282862448209,Wasp is alive inside a container. Really aggressive. Approximately 1.5 inches long.,2020,7,83
2020-07-06,2020-07-06,48.971936,-122.639088,Negative ID,737612.0,0,0.06069269073240712,I only have a video of when a possible hornet set off my camera.,2020,7,64
2020-07-07,2020-07-07,47.299003000000006,-122.225499,Negative ID,737613.0,0,0.06367282862448209,I was walking into my house and saw it on the walkway and grass area.,2020,7,69
2020-07-07,2020-07-07,47.877547,-122.080354,Unverified,737613.0,3,0.06367282862448209,2” long. Biggest wasp I’ve ever seen. Friend got photo. I have it in text messages,2020,7,82
2020-07-06,2020-07-06,48.267183,-122.27367,Negative ID,737612.0,0,0.06069269073240712,We spotted a Asian Giant Hornet on last Wednesday and saw it again in the same place today. We are Surveyors working on a project by the intersection of I5 and 300th St. near Stanwood Wa.  I’ll try and catch it tomorrow.  Hard to see in photo but we st,2020,7,252
2020-07-07,2020-07-07,48.266817,-122.274543,Negative ID,737613.0,0,0.06367282862448209,Second submission. Maybe slightly better photo,2020,7,46
2020-07-03,2020-07-03,47.36490300000001,-122.059733,Unverified,737609.0,3,0.05175227705618216, ,2020,7,1
